,date,price_pesos,exchange,price_usd,gas_price,coal_price,gas_rate,coal_rate,log_price
4507,2019-08-22,2227.6558333333332,52.318900000000006,42.57841493864232,10.8609986382401,2.6293622141997592,3.9203038649438278,16.193438358815452,3.343883396063536
4508,2019-08-23,1979.8904166666669,52.4248,37.766294133056626,10.8609986382401,2.6293622141997592,3.477239560650218,14.363290812160209,3.293383426029068
4509,2019-08-24,1889.0649999999998,52.4248,36.03380461155789,10.8609986382401,2.6293622141997592,3.3177248070621945,13.704389763022704,3.27048239936617
4510,2019-08-25,2022.4195833333333,52.4248,38.57753550482469,10.8609986382401,2.6293622141997592,3.551932634352649,14.671822427693051,3.2943647297638594
4511,2019-08-26,1542.9241666666667,52.4712,29.40516257807457,10.8609986382401,2.6293622141997592,2.707408734454951,11.183382197885571,
4512,2019-08-27,1782.3033333333333,52.318999999999996,34.06608179310257,10.8609986382401,2.6293622141997592,3.1365515205167718,12.95602470026006,
4513,2019-08-28,2164.46875,52.3306,41.36143575651722,10.8609986382401,2.6293622141997592,3.808253470439562,15.730596390693735,3.3181421211948354
4514,2019-08-29,1942.93625,52.197399999999995,37.22285496978777,10.8609986382401,2.6293622141997592,3.4272037231209254,14.156609830614935,3.2826344104912093
4515,2019-08-30,1862.2875000000001,52.0678,35.76658702691491,10.8609986382401,2.6293622141997592,3.2931213987068944,13.602761473394184,
4516,2019-08-31,1357.2895833333334,52.0678,26.067734441119722,10.8609986382401,2.6293622141997592,2.4001231663300993,9.914090306897249,
4517,2019-09-01,1465.4883333333335,52.0678,28.145770194502813,10.1417004063259,2.6454071399919776,2.775251591631207,10.639485230461789,
4518,2019-09-02,1811.1966666666667,52.1517,34.729388815065796,10.1417004063259,2.6454071399919776,3.4244147848622397,13.128182913716303,
4519,2019-09-03,1498.75,52.2904,28.66204886556615,10.1417004063259,2.6454071399919776,2.8261581112855745,10.834645613624929,
4520,2019-09-04,2109.44125,51.9196,40.62899656391806,10.1417004063259,2.6454071399919776,4.00613259474473,15.3583151529716,3.3144456586687467
4521,2019-09-05,2204.6408333333334,51.919000000000004,42.46308352112586,10.1417004063259,2.6454071399919776,4.1869786938923435,16.051625052034385,3.339670633704634
4522,2019-09-06,2322.1,51.8799,44.75914564214657,10.1417004063259,2.6454071399919776,4.413376835133879,16.91956786745586,3.3599853810152265
4523,2019-09-07,1869.6429166666667,51.8799,36.03790517457949,10.1417004063259,2.6454071399919776,3.5534381544243607,13.622819954545363,3.2429890093537996
4524,2019-09-08,1916.89875,51.8799,36.948774959088205,10.1417004063259,2.6454071399919776,3.6432524605086294,13.967141163458209,3.2767671424150566
4525,2019-09-09,1548.1375,51.8399,29.86382111076603,10.1417004063259,2.6454071399919776,2.94465621289093,11.288931922538241,
4526,2019-09-10,1319.2591666666667,52.0154,25.362857282010072,10.1417004063259,2.6454071399919776,2.5008486018961826,9.587506171956194,
4527,2019-09-11,1520.1775,52.1258,29.163629143341684,10.1417004063259,2.6454071399919776,2.8756153282886205,11.024249803540686,
4528,2019-09-12,876.0283333333333,51.9128,16.874996789488012,10.1417004063259,2.6454071399919776,1.6639218388823842,6.378979074479699,
4529,2019-09-13,1796.5675,51.9503,34.582427820436074,10.1417004063259,2.6454071399919776,3.4099240201244,13.072629652213363,
4530,2019-09-14,2231.943333333333,51.9503,42.963049940680484,10.1417004063259,2.6454071399919776,4.2362767799650465,16.240619181518795,3.3356302589937
4531,2019-09-15,1656.5874999999999,51.9503,31.88792942485414,10.1417004063259,2.6454071399919776,3.144238948822034,12.054072487666621,
4532,2019-09-16,1675.3149999999998,52.2999,32.03285283528267,10.1417004063259,2.6454071399919776,3.1585288020638167,12.108855514535207,
4533,2019-09-17,1834.5825000000002,52.3417,35.050113007410914,10.1417004063259,2.6454071399919776,3.4560390864581603,13.24942103525025,3.257411492007172
4534,2019-09-18,1881.2983333333334,52.1515,36.07371472217162,10.1417004063259,2.6454071399919776,3.5569690758830337,13.636356452217415,3.2680709844055063
4535,2019-09-19,2004.8041666666668,52.2301,38.38407674246587,10.1417004063259,2.6454071399919776,3.7847772271525346,14.509704824710752,3.2699309746937106
4536,2019-09-20,2294.0775,52.0172,44.10228732034788,10.1417004063259,2.6454071399919776,4.348608769081665,16.67126645786615,3.356816385898622
4537,2019-09-21,2279.4883333333332,52.0172,43.82181919313868,10.1417004063259,2.6454071399919776,4.320953827999569,16.565245678316106,3.354478953074621
4538,2019-09-22,2244.84125,52.0172,43.15574944441454,10.1417004063259,2.6454071399919776,4.255277489512122,16.313462223642976,3.317863786551754
4539,2019-09-23,3025.0458333333336,52.13649999999999,58.021651498150696,10.1417004063259,2.6454071399919776,5.721096973241253,21.932976070491232,3.424271006868766
4540,2019-09-24,3334.4779166666667,52.1294,63.96539988311139,10.1417004063259,2.6454071399919776,6.307167173190493,24.179794072569624,3.502384407750425
4541,2019-09-25,3751.444335166667,52.3356,71.68054508148693,10.1417004063259,2.6454071399919776,7.067902048928214,27.09622424384335,3.517228424655098
4542,2019-09-26,3912.5178254583334,52.1704,74.9949746495778,10.1417004063259,2.6454071399919776,7.394714066173713,28.34912385161447,3.5319669739820188
4543,2019-09-27,3553.1354717083336,51.884800000000006,68.4812405889265,10.1417004063259,2.6454071399919776,6.752441685835172,25.88684348570034,3.5371344373105966
